continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,population_density,median_age,gdp_per_capita,life_expectancy,human_development_index,population,death_rate,vaccination_rate,fully_vaccinated_rate
South America,Brazil,2023-06-21,37639324.0,0.0,703399.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868787547831624,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-22,37639324.0,0.0,703399.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868787547831624,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-23,37639324.0,0.0,703399.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868787547831624,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-24,37639324.0,0.0,703399.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868787547831624,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-25,37656050.0,16726.0,703719.0,320.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8688072700137164,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-26,37656050.0,0.0,703719.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8688072700137164,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-27,37656050.0,0.0,703719.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8688072700137164,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-28,37656050.0,0.0,703719.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8688072700137164,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-29,37656050.0,0.0,703719.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8688072700137164,88.07781559302477,81.81752780355104
South America,Brazil,2023-06-30,37656050.0,0.0,703719.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8688072700137164,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-01,37656050.0,0.0,703719.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8688072700137164,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-02,37671420.0,15370.0,703964.0,245.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686951540451622,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-03,37671420.0,0.0,703964.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686951540451622,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-04,37671420.0,0.0,703964.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686951540451622,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-05,37671420.0,0.0,703964.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686951540451622,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-06,37671420.0,0.0,703964.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686951540451622,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-07,37671420.0,0.0,703964.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686951540451622,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-08,37671420.0,0.0,703964.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686951540451622,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-09,37682660.0,11240.0,704159.0,195.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686552382448585,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-10,37682660.0,0.0,704159.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686552382448585,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-11,37682660.0,0.0,704159.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686552382448585,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-12,37682660.0,0.0,704159.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686552382448585,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-13,37682660.0,0.0,704159.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686552382448585,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-14,37682660.0,0.0,704159.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686552382448585,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-15,37682660.0,0.0,704159.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8686552382448585,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-16,37693506.0,10846.0,704320.0,161.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8685446771653451,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-17,37693506.0,0.0,704320.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8685446771653451,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-18,37693506.0,0.0,704320.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8685446771653451,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-19,37693506.0,0.0,704320.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8685446771653451,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-20,37693506.0,0.0,704320.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8685446771653451,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-21,37693506.0,0.0,704320.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8685446771653451,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-22,37693506.0,0.0,704320.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8685446771653451,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-23,37704598.0,11092.0,704488.0,168.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8684405546506557,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-24,37704598.0,0.0,704488.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8684405546506557,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-25,37704598.0,0.0,704488.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8684405546506557,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-26,37704598.0,0.0,704488.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8684405546506557,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-27,37704598.0,0.0,704488.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8684405546506557,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-28,37704598.0,0.0,704488.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8684405546506557,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-29,37704598.0,0.0,704488.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8684405546506557,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-30,37717062.0,12464.0,704659.0,171.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682764845257567,88.07781559302477,81.81752780355104
South America,Brazil,2023-07-31,37717062.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682764845257567,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-01,37717062.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682764845257567,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-02,37717062.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682764845257567,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-03,37717062.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682764845257567,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-04,37717062.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682764845257567,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-05,37717062.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682764845257567,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-06,37717062.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682764845257567,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-07,37717298.0,236.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682647945778088,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-08,37717298.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682647945778088,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-09,37717298.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682647945778088,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-10,37717298.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682647945778088,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-11,37717298.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682647945778088,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-12,37717298.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682647945778088,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-13,37717298.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682647945778088,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-14,37717682.0,384.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682457739582194,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-15,37717682.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682457739582194,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-16,37717682.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682457739582194,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-17,37717682.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682457739582194,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-18,37717682.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682457739582194,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-19,37717682.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682457739582194,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-20,37717682.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8682457739582194,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-21,37718168.0,486.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868221701541814,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-22,37718168.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868221701541814,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-23,37718168.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868221701541814,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-24,37718168.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868221701541814,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-25,37718168.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868221701541814,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-26,37718168.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868221701541814,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-27,37718168.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868221701541814,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-28,37718726.0,558.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681940636064962,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-29,37718726.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681940636064962,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-30,37718726.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681940636064962,88.07781559302477,81.81752780355104
South America,Brazil,2023-08-31,37718726.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681940636064962,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-01,37718726.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681940636064962,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-02,37718726.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681940636064962,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-03,37718726.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681940636064962,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-04,37719372.0,646.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681620680217053,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-05,37719372.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681620680217053,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-06,37719372.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681620680217053,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-07,37719372.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681620680217053,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-08,37719372.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681620680217053,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-09,37719372.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681620680217053,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-10,37719372.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8681620680217053,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-11,37720519.0,1147.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868105261224004,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-12,37720519.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868105261224004,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-13,37720519.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868105261224004,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-14,37720519.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868105261224004,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-15,37720519.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868105261224004,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-16,37720519.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868105261224004,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-17,37720519.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.868105261224004,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-18,37721541.0,1022.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8680546481385796,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-19,37721541.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8680546481385796,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-20,37721541.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8680546481385796,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-21,37721541.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8680546481385796,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-22,37721541.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8680546481385796,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-23,37721541.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8680546481385796,88.07781559302477,81.81752780355104
South America,Brazil,2023-09-24,37721541.0,0.0,704659.0,0.0,486436436.0,189643431.0,176164186.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,1.8680546481385796,88.07781559302477,81.81752780355104
